1624948787231,3.4778,4.2466,8.5068,0.0863,0.0453,0.0174
1624948787232,3.4634,4.2657,8.4709,0.0851,0.0428,0.0223
1624948787234,3.4539,4.3208,8.4757,0.0765,0.0404,0.0259
1624948787297,3.4778,4.3064,8.4565,0.0692,0.0343,0.0296
1624948787298,3.5017,4.3184,8.3991,0.0508,0.0269,0.0320
1624948787299,3.4634,4.3495,8.3680,0.0289,0.0208,0.0345
1624948787299,3.4682,4.3231,8.3632,0.0093,0.0172,0.0284
1624948787300,3.4419,4.2849,8.3608,-0.0029,0.0135,0.0186
1624948787301,3.4371,4.3399,8.4087,-0.0127,0.0111,0.0101
1624948787302,3.3988,4.3399,8.3800,-0.0212,0.0062,0.0003
1624948787303,3.4443,4.3423,8.4135,-0.0261,0.0001,-0.0144
1624948787317,3.4993,4.2394,8.4135,-0.0273,0.0013,-0.0229
1624948787318,3.4993,4.2633,8.4230,-0.0261,0.0050,-0.0217
1624948787330,3.4563,4.3208,8.4326,-0.0285,0.0086,-0.0193
1624948787331,3.4634,4.3327,8.4302,-0.0383,0.0050,-0.0205
1624948787335,3.4993,4.2585,8.4135,-0.0444,0.0001,-0.0229
1624948787344,3.4826,4.1915,8.4135,-0.0566,-0.0011,-0.0144
1624948787352,3.6309,4.2729,8.2986,-0.0566,-0.0011,-0.0083
1624948787365,3.5496,4.1987,8.3704,-0.0469,0.0135,0.0296
1624948787371,3.5065,4.1150,8.3824,-0.0261,0.0233,0.0369
1624948787381,3.6094,4.2514,8.3250,-0.0090,0.0184,0.0369
1624948787394,3.6477,4.0958,8.2843,-0.0127,0.0245,0.0553
1624948787400,3.6668,3.8805,8.3010,-0.0237,0.0526,0.0931
1624948787410,3.6979,3.7249,8.2316,0.0081,0.0795,0.1371
1624948787419,3.7075,3.5766,8.1742,0.1217,0.0941,0.1884
1624948787430,3.4515,3.8541,8.2244,0.2414,0.0929,0.2226
1624948787439,3.0782,4.2872,8.4589,0.2671,0.0673,0.2019
1624948787454,3.2361,4.5217,8.3919,0.1669,0.0282,0.1225
1624948787458,3.5257,4.2968,8.3489,0.0032,0.0099,0.0956
1624948787467,3.3869,4.0480,8.3728,-0.0664,0.0086,0.1029
1624948787478,3.3199,4.0599,8.2962,-0.0628,-0.0085,0.1041
1624948787486,3.3534,4.2059,8.3058,-0.0579,-0.0243,0.0907
1624948787498,3.3797,4.2514,8.3297,-0.0750,-0.0341,0.0834
1624948787506,3.4036,4.1915,8.3680,-0.0909,-0.0378,0.0846
1624948787516,3.4132,4.2083,8.3752,-0.0823,-0.0341,0.0834
1624948787526,3.4299,4.3088,8.4470,-0.0628,-0.0317,0.0797
1624948787535,3.4467,4.4811,8.4948,-0.0542,-0.0329,0.0736
1624948787547,3.4706,4.5624,8.5403,-0.0603,-0.0329,0.0589
1624948787553,3.4993,4.6294,8.5475,-0.0823,-0.0353,0.0418
1624948787567,3.5639,4.5481,8.5379,-0.1116,-0.0305,0.0272
1624948787573,3.5568,4.5193,8.5618,-0.1226,-0.0231,0.0174
1624948787587,3.5496,4.5241,8.6049,-0.1153,-0.0170,0.0040
1624948787593,3.5639,4.6246,8.6599,-0.1116,-0.0073,-0.0193
1624948787602,3.6070,4.6270,8.6480,-0.1251,0.0001,-0.0437
1624948787611,3.6046,4.4835,8.6336,-0.1409,0.0159,-0.0608
1624948787621,3.5544,4.3638,8.6025,-0.1361,0.0306,-0.0681
1624948787630,3.5280,4.3566,8.5690,-0.1067,0.0367,-0.0730
1624948787645,3.5137,4.3734,8.5355,-0.0786,0.0379,-0.0755
1624948787649,3.5113,4.4260,8.5905,-0.0689,0.0379,-0.0791
1624948787661,3.5065,4.4428,8.5834,-0.0786,0.0343,-0.0889
1624948787671,3.5903,4.3901,8.5427,-0.1043,0.0306,-0.1072
1624948787679,3.6142,4.2250,8.5116,-0.1385,0.0416,-0.1194
1624948787690,3.6118,4.1437,8.4494,-0.1458,0.0575,-0.1268
1624948787700,3.5974,4.1437,8.4589,-0.1422,0.0636,-0.1341
1624948787709,3.6070,4.2442,8.4254,-0.1519,0.0648,-0.1463
1624948787719,3.6668,4.3160,8.4230,-0.1886,0.0648,-0.1634
1624948787728,3.7506,4.3614,8.4039,-0.2436,0.0648,-0.1854
1624948787738,3.8678,4.3327,8.3776,-0.3254,0.0722,-0.2098
1624948787746,4.0401,4.2777,8.3608,-0.4195,0.0880,-0.2392
1624948787757,4.2674,4.2514,8.3752,-0.5014,0.1174,-0.2685
1624948787767,4.4636,4.2801,8.2867,-0.6113,0.1491,-0.3051
1624948787776,4.6527,4.2370,8.1981,-0.7237,0.1797,-0.3369
1624948787786,4.8250,4.2202,8.0952,-0.8679,0.2139,-0.3699
1624948787794,5.0212,4.3040,7.8799,-1.0548,0.2420,-0.4016
1624948787803,5.2102,4.4883,7.7914,-1.2943,0.2688,-0.4456
1624948787813,5.3969,4.5505,7.5473,-1.6082,0.2982,-0.4835
1624948787823,5.4471,4.7634,7.3750,-2.0004,0.3189,-0.5043
1624948787832,5.4758,4.7156,7.0783,-2.4390,0.3360,-0.5006
1624948787846,5.5069,4.6055,6.7576,-2.8959,0.3397,-0.4957
1624948787852,5.5476,4.1102,6.4825,-3.3199,0.3483,-0.4713
1624948787863,5.5620,3.7680,6.2169,-3.6974,0.3556,-0.4640
1624948787872,5.5117,3.1483,6.1283,-4.0211,0.3678,-0.4236
1624948787882,5.4782,2.6434,5.8101,-4.2850,0.3544,-0.4041
1624948787892,5.5045,1.9207,5.6019,-4.4646,0.3507,-0.3882
1624948787901,5.4854,1.3967,5.5995,-4.5844,0.3593,-0.3406
1624948787911,5.3203,0.6334,5.5900,-4.6516,0.3813,-0.3125
1624948787920,5.0930,-0.0749,5.5517,-4.6711,0.3519,-0.3345
1624948787930,4.6814,-0.9100,5.8053,-4.6528,0.3556,-0.3381
1624948787940,4.1071,-1.9126,6.4035,-4.5245,0.3849,-0.3479
1624948787949,3.6620,-2.8218,7.1812,-4.2411,0.4032,-0.3797
1624948787959,3.4491,-3.3698,7.7602,-3.8513,0.4155,-0.4334
1624948787968,3.3941,-3.5612,8.3202,-3.4017,0.4167,-0.5312
1624948787978,3.3917,-3.3435,8.3273,-2.9289,0.3800,-0.6692
1624948787987,3.1978,-2.9175,8.3752,-2.5771,0.3434,-0.7792
1624948787998,2.6714,-2.5371,8.2914,-2.3779,0.2823,-0.8683
1624948788006,2.2742,-2.6496,8.1574,-2.3584,0.1870,-0.9539
1624948788015,2.0971,-3.3315,8.4183,-2.4610,0.1552,-0.9429
1624948788024,1.7621,-4.2695,8.7820,-2.5392,0.2078,-0.8573
1624948788034,1.5899,-4.9921,9.1935,-2.4891,0.2249,-0.8720
1624948788044,1.6018,-5.2027,9.3634,-2.2985,0.1895,-1.0089
1624948788056,1.7287,-5.4444,9.2079,-2.0749,0.1198,-1.1848
1624948788065,1.7191,-4.9754,8.8538,-1.9430,0.0331,-1.4132
1624948788074,1.6138,-4.7552,8.5786,-1.9088,0.0318,-1.4695
1624948788084,1.4176,-5.0663,8.5905,-1.8428,0.0893,-1.4695
1624948788093,1.0945,-5.6047,8.7628,-1.6608,0.1601,-1.5024
1624948788103,0.7835,-6.1742,8.9423,-1.3773,0.1564,-1.5513
1624948788113,0.6830,-6.0856,8.6623,-1.0707,0.0367,-1.6429
1624948788122,0.9270,-5.6884,8.2579,-0.8068,-0.1221,-1.6967
1624948788132,1.4008,-5.4085,8.0857,-0.6223,-0.2113,-1.6833
1624948788142,1.7310,-5.3319,8.0043,-0.5368,-0.2479,-1.6747
1624948788151,2.2718,-5.8320,8.3058,-0.4953,-0.2406,-1.5867
1624948788161,2.5829,-5.8033,8.8203,-0.4586,-0.1856,-1.5550
1624948788170,2.5829,-5.6119,9.1170,-0.3401,-0.1404,-1.5708
1624948788180,2.7599,-5.5544,9.1074,-0.2362,-0.1392,-1.5024
1624948788189,2.9346,-5.4659,9.1146,-0.1849,-0.1270,-1.3815
1624948788199,3.0136,-5.2458,9.1888,-0.1422,-0.1172,-1.3302
1624948788208,3.1428,-5.0974,9.1026,-0.1629,-0.1600,-1.3021
1624948788217,3.4634,-5.2553,8.9279,-0.2839,-0.1844,-1.2202
1624948788226,3.5807,-5.5497,8.8466,-0.4183,-0.1514,-1.1237
1624948788236,3.6262,-5.7195,8.6575,-0.4989,-0.1380,-1.0614
1624948788245,3.6740,-5.6789,8.4709,-0.5136,-0.1343,-0.9991
1624948788255,3.6357,-5.5449,8.4087,-0.4562,-0.1282,-0.9490
1624948788268,3.5974,-5.2099,8.3250,-0.3645,-0.1392,-0.9282
1624948788276,3.5783,-4.9443,8.2292,-0.2827,-0.1551,-0.8977
1624948788286,3.5735,-4.6691,8.2292,-0.2448,-0.1624,-0.8598
1624948788295,3.6501,-4.8509,8.2819,-0.2509,-0.1697,-0.8024
1624948788305,3.7554,-5.1453,8.2340,-0.2986,-0.1612,-0.7266
1624948788314,3.6620,-5.1740,8.2723,-0.3010,-0.1392,-0.6680
1624948788324,3.6070,-5.2003,8.2747,-0.2521,-0.1429,-0.6301
1624948788333,3.6142,-5.0184,8.1048,-0.1910,-0.1685,-0.5910
1624948788343,3.7482,-4.9132,8.0498,-0.1287,-0.1770,-0.5519
1624948788353,3.9300,-4.8701,8.0641,-0.0506,-0.1538,-0.5153
1624948788361,3.8415,-4.6787,8.2603,0.0692,-0.1099,-0.4896
1624948788372,3.6620,-4.4035,8.4302,0.2329,-0.1160,-0.5018
1624948788382,3.6860,-4.2384,8.3441,0.3098,-0.1673,-0.4933
1624948788391,3.9372,-4.2838,8.2484,0.2634,-0.2039,-0.4530
1624948788401,4.0664,-4.3987,8.2364,0.1547,-0.1978,-0.4053
1624948788410,4.2100,-4.5925,8.3369,0.0741,-0.1710,-0.3736
1624948788420,4.1598,-4.8390,8.3202,0.0667,-0.1538,-0.3320
1624948788428,4.2052,-4.9203,8.3106,0.0802,-0.1758,-0.2697
1624948788437,4.3440,-4.9562,8.5259,0.0679,-0.1746,-0.1866
1624948788447,4.4062,-4.8701,8.6169,0.0399,-0.1673,-0.0999
1624948788457,4.5881,-4.6260,8.4278,-0.0493,-0.2052,0.0052
1624948788466,4.7173,-4.2288,8.1407,-0.1935,-0.2296,0.1029
1624948788480,4.7101,-4.0374,7.8823,-0.3157,-0.2430,0.1408
1624948788485,4.7149,-4.0087,7.6334,-0.4220,-0.2919,0.1554
1624948788496,4.8991,-4.1259,7.6119,-0.5087,-0.3114,0.1872
1624948788507,4.9087,-4.1522,7.7578,-0.5148,-0.2772,0.1823
1624948788516,4.7771,-4.1379,7.8368,-0.4586,-0.2724,0.1713
1624948788526,4.7723,-4.3365,7.7890,-0.4195,-0.2944,0.2141
