1230797531240,-0.4680,-3.7646,8.8083,-0.0393,-0.0417,0.0638
1230797531241,-0.3005,-3.8101,8.6887,-0.0356,-0.0795,0.0222
1230797531242,-0.2885,-3.8125,8.6910,-0.0576,-0.0893,-0.0327
1230797531266,-0.3794,-3.6928,8.7868,-0.0930,-0.0942,-0.0767
1230797531300,-0.2359,-3.5134,8.8179,-0.1333,-0.1101,-0.1036
1230797531301,0.8505,-2.6280,8.6288,-0.2726,-0.0465,-0.0706
1230797531302,-0.1282,-3.3985,9.1146,-0.4326,0.1111,0.0882
1230797531303,0.1470,-3.2836,9.1577,-0.4718,0.1220,0.0320
1230797531304,0.2355,-3.3339,9.0476,-0.4693,0.0964,-0.0034
1230797531305,0.3241,-3.0133,8.9184,-0.3642,0.0683,-0.0840
1230797531324,0.6256,-3.1185,8.8633,-0.2628,0.0500,-0.1464
1230797531325,0.8122,-3.1066,8.6408,-0.2750,0.0720,-0.1708
1230797531335,0.9510,-2.9415,8.5020,-0.3007,0.1135,-0.2148
1230797531342,0.9845,-2.7022,8.3991,-0.3520,0.1721,-0.2539
1230797531352,1.2573,-2.8266,8.2723,-0.4363,0.2308,-0.2930
1230797531360,1.6999,-2.6830,8.0713,-0.5304,0.2992,-0.3418
1230797531371,1.3362,-2.4797,8.2843,-0.6758,0.4275,-0.3858
1230797531379,1.1879,-2.5945,8.2532,-0.8639,0.5118,-0.5019
1230797531389,1.6234,-3.1832,8.0617,-1.0643,0.5863,-0.6460
1230797531400,1.5612,-2.9319,8.0522,-1.2549,0.6950,-0.8354
1230797531409,1.5899,-3.6545,7.8823,-1.4247,0.7537,-0.8708
1230797531419,1.7406,-3.8579,7.3367,-1.5359,0.7305,-0.8953
1230797531427,1.6018,-3.8914,6.3796,-1.5432,0.7354,-1.0236
1230797531437,1.3984,-4.0781,6.3245,-1.5786,0.7574,-1.1066
1230797531447,1.6018,-4.0230,6.2408,-1.4931,0.6987,-1.2117
