1623766176927,0.3911,4.5911,8.7461,-0.1203,0.0776,-0.0512
1623766176929,0.3528,4.8017,8.6982,0.0055,0.1191,-0.0610
1623766176930,0.4413,4.6797,8.5858,0.0019,0.0617,-0.0622
1623766176930,0.5035,4.5505,8.4877,-0.0482,0.0068,-0.0512
1623766176931,0.4987,4.5959,8.4829,-0.0934,-0.0165,-0.0414
1623766176932,0.5179,4.6677,8.5140,-0.0873,-0.0226,-0.0536
1623766176933,0.5418,4.6916,8.6073,-0.0665,-0.0299,-0.0573
1623766176940,0.5346,4.5863,8.6815,-0.0604,-0.0323,-0.0414
1623766176961,0.5346,4.6222,8.6815,-0.0690,-0.0274,-0.0280
1623766176962,0.5011,4.7658,8.6910,-0.0812,-0.0152,-0.0316
1623766177001,0.4676,4.8735,8.7652,-0.0739,-0.0030,-0.0402
1623766177003,0.4533,4.9285,8.8705,-0.0617,0.0006,-0.0378
1623766177004,0.4628,4.8185,8.8131,-0.0678,-0.0055,-0.0280
1623766177005,0.4533,4.6581,8.8035,-0.0995,-0.0104,-0.0219
1623766177016,0.4246,4.6127,8.7796,-0.1179,-0.0067,-0.0329
1623766177026,0.4006,4.6438,8.8274,-0.1056,0.0080,-0.0402
1623766177029,0.4078,4.7634,8.8825,-0.0714,0.0031,-0.0365
1623766177034,0.4604,4.8352,8.9232,-0.0433,-0.0177,-0.0402
1623766177047,0.5203,4.8041,8.9734,-0.0421,-0.0397,-0.0426
1623766177058,0.5729,4.7586,8.9830,-0.0641,-0.0519,-0.0390
1623766177063,0.5657,4.6701,9.0117,-0.0849,-0.0507,-0.0316
1623766177074,0.5514,4.6175,8.9997,-0.0812,-0.0397,-0.0243
1623766177083,0.5394,4.6318,9.0571,-0.0592,-0.0299,-0.0207
1623766177093,0.5418,4.8137,9.0787,-0.0311,-0.0262,-0.0231
1623766177103,0.5322,4.9764,9.0452,-0.0116,-0.0238,-0.0341
1623766177111,0.5418,4.9620,9.0189,-0.0140,-0.0213,-0.0439
1623766177121,0.5538,4.7993,9.0069,-0.0519,-0.0213,-0.0353
1623766177131,0.5610,4.6031,9.0213,-0.1008,-0.0165,-0.0329
1623766177144,0.5681,4.5385,9.0213,-0.1215,-0.0018,-0.0426
1623766177149,0.5538,4.5935,9.0883,-0.0910,0.0092,-0.0463
1623766177159,0.5514,4.7658,9.0930,-0.0372,0.0068,-0.0414
1623766177169,0.5322,4.8639,9.1217,0.0116,-0.0006,-0.0463
