1230945551739,0.1709,3.2009,9.4424,-0.2482,0.0402,-0.0792
1230945551778,0.2595,3.2679,9.5214,-0.1455,0.0097,-0.0572
1230945551785,0.4987,3.4163,9.5573,-0.0161,-0.0087,-0.0327
1230945551786,0.7404,3.6914,9.5285,0.0353,-0.0099,-0.0327
1230945551787,0.6279,4.2083,9.5046,-0.0454,-0.0026,-0.0987
1230945551788,0.2379,3.9499,9.5955,-0.0820,0.0610,-0.1207
1230945551789,0.1853,3.4833,9.6195,-0.0942,0.0793,-0.1024
1230945551796,0.4461,3.5479,9.5883,-0.0857,0.0573,-0.0767
1230945551813,0.5466,3.9092,9.6266,-0.0380,0.0475,-0.0853
1230945551814,0.4341,3.9379,9.5525,-0.0075,0.0622,-0.1122
1230945551830,0.3097,3.8924,9.4902,-0.0625,0.0732,-0.1317
1230945551832,0.2714,3.7848,9.4304,-0.1407,0.0891,-0.1366
1230945551846,0.3145,3.6077,9.3754,-0.1541,0.1025,-0.1476
1230945551850,0.3408,3.4641,9.3204,-0.0991,0.1013,-0.1635
1230945551862,0.3312,3.4211,9.2342,-0.0148,0.0842,-0.1745
1230945551869,0.2786,3.5503,9.1720,0.0634,0.0646,-0.1622
1230945551880,0.3025,3.7249,9.1122,0.0976,0.0426,-0.1512
1230945551890,0.3600,3.8565,9.0452,0.0744,0.0280,-0.1561
1230945551898,0.4174,3.8900,8.9686,-0.0002,0.0206,-0.1683
1230945551909,0.4557,3.7632,8.9806,-0.0942,0.0194,-0.1818
1230945551917,0.4844,3.5335,8.9614,-0.1663,0.0133,-0.1940
1230945551927,0.4557,3.3373,9.0524,-0.1944,0.0023,-0.2001
1230945551937,0.4652,3.2751,9.1720,-0.1688,-0.0087,-0.1916
1230945551947,0.5107,3.3182,9.2486,-0.1028,-0.0172,-0.1757
1230945551957,0.5275,3.4378,9.2366,-0.0368,-0.0258,-0.1732
1230945551966,0.4868,3.6436,9.1744,-0.0014,-0.0331,-0.1757
1230945551975,0.4724,3.8135,9.1098,-0.0051,-0.0404,-0.1745
1230945551985,0.5059,3.9140,9.0907,-0.0344,-0.0441,-0.1879
1230945551995,0.5705,4.0264,9.0715,-0.0881,-0.0429,-0.2221
1230945552004,0.6232,4.1868,9.1002,-0.1565,-0.0429,-0.2575
1230945552015,0.6591,4.3231,9.0930,-0.2359,-0.0441,-0.2979
1230945552023,0.7237,4.5122,8.9423,-0.3422,-0.0514,-0.3504
1230945552033,0.7285,4.7443,8.8753,-0.4815,-0.0612,-0.4078
1230945552043,0.6040,4.9022,8.6360,-0.6428,-0.0856,-0.4677
1230945552054,0.4174,4.9501,8.1790,-0.8309,-0.1345,-0.5361
