1635923504442,1.8096,1.0195,9.6016,0.0400,0.2566,0.3159
1635923504443,2.2500,0.2537,9.1875,-0.0781,0.0693,0.3127
1635923504488,2.0215,0.3159,9.0234,-0.0791,0.0864,0.2096
1635923504489,1.4316,0.8662,9.1094,-0.1355,-0.0030,0.0585
1635923504490,1.3496,1.1631,8.9453,-0.3186,-0.2722,-0.0692
1635923504520,1.8623,0.9312,8.7500,-0.5313,-0.5063,-0.1361
1635923504522,2.2559,0.8496,8.7578,-0.6875,-0.5688,-0.1915
1635923504524,3.1035,0.6245,9.2578,-0.9795,-0.5986,-0.4448
1635923504525,7.5625,2.1816,6.0391,-1.2109,-0.5596,-0.8457
1635923504537,6.1602,0.2681,8.3750,0.0390,0.5479,1.1943
1635923504541,-0.0909,-1.1201,9.9297,-0.1930,1.0693,1.4600
1635923504546,-1.2637,-0.9121,10.1641,-0.5386,0.4917,-0.1245
1635923504555,1.1563,-0.7012,10.4531,-0.6875,-0.1743,-0.4246
1635923504558,3.6934,-0.6104,9.9297,-0.7251,-0.5830,-0.0872
1635923504571,4.4180,-0.4954,9.4844,-0.6206,-0.4104,-0.0745
1635923504572,3.9824,-0.8184,9.5547,-0.4482,0.0129,-0.0894
1635923504603,3.0137,-0.6582,9.5781,-0.3120,0.1790,-0.0957
1635923504604,2.5137,-0.3184,9.4688,-0.2430,0.1395,-0.1329
1635923504605,2.6426,-0.2274,9.3281,-0.2345,0.0438,-0.1702
1635923504632,2.9805,-0.2871,9.1875,-0.2164,-0.0190,-0.1915
1635923504634,3.2246,-0.3662,9.1250,-0.1558,0.0129,-0.1936
1635923504636,3.0918,-0.1963,9.2031,-0.0887,0.0948,-0.1957
1635923504666,2.8320,-0.0551,9.3750,-0.0451,0.1512,-0.2074
1635923504669,2.6406,0.0694,9.5313,-0.0547,0.1459,-0.2234
1635923504670,2.6016,0.1532,9.6094,-0.0717,0.1023,-0.2510
1635923504690,2.6367,0.1675,9.6563,-0.0930,0.0736,-0.2703
1635923504692,2.6738,0.2202,9.7344,-0.1121,0.0587,-0.2712
1635923504699,2.6738,0.3279,9.7109,-0.1409,0.0608,-0.2671
1635923504721,2.5938,0.4763,9.6484,-0.1876,0.0800,-0.2510
1635923504722,2.4414,0.4788,9.6016,-0.2397,0.0895,-0.2362
1635923504723,2.2949,0.2489,9.5859,-0.2834,0.0746,-0.2256
1635923504752,2.2773,-0.0837,9.5547,-0.3101,0.0438,-0.2223
1635923504753,2.3574,-0.2871,9.4141,-0.3101,0.0257,-0.2297
1635923504754,2.4082,-0.4429,9.3203,-0.2749,0.0406,-0.2405
1635923504783,2.3184,-0.6631,9.2344,-0.2174,0.0746,-0.2383
1635923504784,2.2168,-0.8711,9.1328,-0.1558,0.0895,-0.2415
1635923504785,2.1699,-1.0576,9.0859,-0.0898,0.0842,-0.2649
1635923504810,2.2422,-1.2852,9.2031,-0.0121,0.0672,-0.2861
1635923504812,2.5000,-1.5010,9.3828,0.0922,0.0363,-0.3105
1635923504814,2.8242,-1.3877,9.4063,0.1890,0.0257,-0.3330
1635923504838,2.9590,-1.0723,9.3203,0.2656,0.0768,-0.3394
1635923504839,2.8574,-0.5386,9.1563,0.2761,0.1470,-0.3489
1635923504840,2.5703,0.2656,8.9531,0.1006,0.1917,-0.3701
1635923504869,2.5039,0.3184,9.0625,-0.0611,0.1927,-0.3584
1635923504870,2.5137,0.2991,9.1719,-0.2015,0.1885,-0.3606
1635923504871,2.5137,0.2417,9.3203,-0.3047,0.1917,-0.3574
1635923504904,2.5410,0.2441,9.5078,-0.3972,0.1991,-0.3521
1635923504906,2.5000,0.3110,9.6250,-0.4729,0.2130,-0.3501
1635923504912,2.3887,0.2776,9.7344,-0.5215,0.2311,-0.3362
1635923504932,2.2402,0.1364,9.8203,-0.5410,0.2289,-0.3201
1635923504933,2.1699,0.0598,9.8281,-0.5420,0.2056,-0.3159
1635923504935,2.1953,-0.1077,9.8984,-0.5142,0.1842,-0.3245
1635923504954,2.2422,-0.2751,9.8750,-0.4761,0.1715,-0.3267
1635923504956,2.2852,-0.3398,9.8516,-0.4333,0.1853,-0.3286
1635923504963,2.2656,-0.3230,9.9063,-0.3877,0.2183,-0.3447
1635923504978,2.2070,-0.2155,9.9688,-0.3621,0.2460,-0.3682
1635923504981,2.1641,-0.1388,10.0938,-0.3462,0.2480,-0.3979
1635923505010,2.2266,-0.2944,10.3047,-0.3354,0.2236,-0.4202
1635923505013,2.4102,-0.5454,10.4531,-0.3218,0.1874,-0.4382
1635923505014,2.6582,-0.6177,10.3828,-0.2993,0.1736,-0.4702
1635923505040,2.8066,-0.5122,10.1484,-0.2886,0.2045,-0.5029
1635923505042,2.7520,-0.3972,9.8906,-0.2961,0.2585,-0.5200
1635923505045,2.6133,-0.4932,9.7031,-0.3057,0.3054,-0.5288
1635923505069,2.4844,-0.4763,9.5313,-0.3218,0.3267,-0.5435
1635923505070,2.3652,-0.3064,9.4844,-0.3323,0.3459,-0.5693
1635923505073,2.2832,-0.1891,9.5078,-0.3313,0.3555,-0.5830
1635923505099,2.2480,0.0048,9.5078,-0.3547,0.3428,-0.5884
1635923505100,2.3164,0.2155,9.5234,-0.4175,0.3352,-0.6001
1635923505102,2.3711,0.0287,9.5547,-0.4897,0.3459,-0.6055
1635923505128,2.3125,-0.3567,9.6250,-0.5249,0.3491,-0.6118
1635923505130,2.2598,-0.5454,9.6797,-0.5313,0.3662,-0.6455
1635923505132,2.2285,-0.6919,9.7344,-0.4941,0.3799,-0.7129
1635923505162,2.2754,-0.7563,9.6797,-0.4409,0.3748,-0.7681
1635923505164,2.4043,-0.7612,9.5781,-0.3823,0.3726,-0.8052
1635923505165,2.5840,-0.6655,9.5000,-0.3418,0.4119,-0.8350
1635923505192,2.6563,-0.5098,9.5000,-0.3440,0.4844,-0.8511
1635923505194,2.5566,-0.4595,9.5156,-0.4016,0.5586,-0.8682
1635923505196,2.3809,-0.5913,9.5469,-0.4846,0.6118,-0.8799
1635923505224,2.2852,-0.7422,9.7344,-0.5708,0.6362,-0.8970
1635923505226,2.3828,-0.8379,9.9453,-0.6631,0.6436,-0.9395
1635923505228,2.6445,-0.7202,10.2734,-0.7705,0.6670,-0.9990
1635923505249,3.0195,-0.4165,10.4141,-0.9390,0.7534,-1.0508
1635923505255,3.1133,-0.1963,10.2656,-1.1973,0.9365,-1.0635
1635923505260,2.6680,-0.3757,10.1563,-1.4150,1.1367,-1.0615
1635923505272,1.9814,-1.0098,10.0625,-1.5391,1.2676,-1.0752
1635923505274,1.3926,-1.7354,9.7031,-1.5811,1.2949,-1.0830
1635923505296,1.1963,-2.4199,9.4453,-1.5088,1.2813,-1.1279
1635923505301,1.2012,-3.0781,9.1563,-1.3027,1.2803,-1.2168
1635923505305,1.3906,-3.1621,8.7734,-1.0352,1.2607,-1.3242
1635923505316,1.6660,-3.0020,8.6719,-0.7471,1.3154,-1.4004
